"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"3879",7227,"Aparecida De Goiania",673,25.3624610602856,296.569563634694,7.21325145809256,60566.7609755517,5196.01017046357
"3902",6609,"Candeias",669,11.0587291419506,256.436448707245,8.30378838397687,16914.4489053899,1587.38304234049
"3918",9909,"Campos Dos Goytacazes",683,50,4261.78810490428,7.31136192271256,115225.6640625,9424.38346892728
"3996",11368,"Osasco",689,69.4281430449337,69.4281430449337,6.31893485087025,683768.337148086,51079.053585437
"4011",6400,"Maceio",666,236.355508863926,537.528257861595,6.74345174818148,693457.710952811,58453.2954991756
"4057",6886,"Sao Francisco Do Conde",669,1.05041498318315,184.763540304266,6.69816960381188,2945.08656589373,216.963845293088
"4072",11264,"Jandira",689,17.6206877222285,18.7525920337066,6.04913038299463,83956.6099302544,5900.00625058901
"4144",8227,"Ipatinga",677,63.829317688942,172.29604544118,8.43963353758329,126220.258905549,12673.477366423
"4163",10072,"Natal",684,144.582014530897,175.938133068848,7.44720749486176,554367.857275167,48892.0595093111
"4197",6448,"Satuba",666,6.31196275353432,42.3649357864633,7.87549741906332,15805.2030608148,1398.21321631544
"4209",11543,"Sao Paulo",689,1168.32764985738,1632.83492779551,6.1302604238404,12102392.8225812,949530.788645391
"4211",7445,"Valparaiso De Goias",673,36.8851229548454,61.4589189179242,7.80002794885722,65676.3091325569,5901.88461947117
"4265",11391,"Paulinia",689,0.00606511166552082,148.070473347616,7.61135405703785,12.4509312731352,1.06014520993475
"4282",9576,"Jaboatao Dos Guararapes",681,174.375585396047,263.438974436576,6.74345142887796,621099.105489567,53352.0572073127
"4301",8390,"Nova Lima",677,48.6974866726825,447.540977031241,7.20947754982491,182322.840615062,16139.9008866574
"4306",11132,"Diadema",689,32.2525661322288,32.8909398405813,6.43591282225889,381250.514573416,27475.967848799
"4321",11564,"Sumare",689,33.604119438678,162.827508000191,7.25853293382482,82822.699092299,6806.29073909771
"4328",8565,"Santana Do Paraiso",677,7.83266425132751,286.556524367188,9.28300793694805,15633.305144405,1659.53338275992
"4368",9199,"Fazenda Rio Grande",680,7.67072215676308,130.990971875144,6.16988202689454,25273.6967185596,1694.11411401226
"4381",6990,"Caucaia",670,56.7014195024967,1177.37179934047,7.84908310269458,251732.328598091,23757.3407753092
"4382",11526,"Sao Caetano Do Sul",689,16.5137603238691,16.5137603238691,6.18120248096523,195941.144521786,13469.0283471012
"4417",9440,"Sao Jose Dos Pinhais",680,6.82470423998893,1011.63205916018,6.16988202689454,22805.1801851067,1938.31404899716
"4491",9168,"Colombo",680,17.5259054169146,172.299662819933,8.13209459484644,39043.5530649249,3601.25326171696
"4566",6958,"Aquiraz",670,4.39725145697594,471.771649178118,8.43963404405922,7044.5191326316,673.138612333207
"4577",7148,"Cariacica",672,53.2773843035102,295.270963339135,6.658548501359,158890.497717916,12676.656827932
"4634",11610,"Valinhos",689,1.42453573644161,158.264281600714,7.74153889700151,2501.23434651905,217.061878268116
"4648",7074,"Pacatuba",670,23.902999679558,135.310748009942,7.09815952486513,57219.4191562092,4994.29740175801
"4684",10773,"Florianopolis",688,48.0323731899261,516.207722362014,7.96794792114447,125857.351473184,11760.2127300517
"4723",7580,"Paco Do Lumiar",674,0.992484856396914,115.741178719327,8.84717036108322,1243.69130271771,125.210480608023
"4776",8529,"Sabara",677,19.3428550846875,316.81461222106,6.10573312747928,118991.314214349,9120.02720541735
"4806",8084,"Coronel Fabriciano",677,20.7361485809088,230.004344626832,8.60755404655331,29885.9484115505,2993.76514695511
"4825",8927,"Conde",679,1.62581116892397,164.801204064861,7.08306595295715,5427.60284140389,454.07417844101
"4869",7208,"Vitoria",672,51.5157256275415,77.3840541020036,6.2981806700485,160302.891495915,12777.0699661399
"4874",8208,"Ibirite",677,36.9646776467562,76.2168554589152,7.32834247209449,134257.606021724,11645.7548065396
"4894",9093,"Almirante Tamandare",680,26.9614323973656,288.587405525323,6.80760076037734,58898.6927310512,4947.81930100903
"4956",7272,"Cidade Ocidental",673,2.55666859873145,397.185720600714,7.80002794885722,4555.51818024884,418.449962486336
"4960",7301,"Goiania",673,199.637539684772,758.910916782224,7.21325145809256,434055.717385548,38271.9903030976
"4969",7051,"Maranguape",670,17.3925187904388,641.916279840123,8.13209480606194,25716.6731566593,2418.79938640761
"5045",9610,"Paudalho",681,0.123378646094352,267.046557908179,8.57359236276494,246.094363300908,23.9298246143004
"5068",7779,"Cuiaba",675,76.3814240228385,4046.90425091576,8.59057301942346,192698.507710773,19436.3250034689
"5110",9621,"Recife",681,220.217957510613,229.304636339657,6.72647094126445,1546815.00694051,135206.649421094
"5160",7687,"Campo Grande",676,75,8505.51496284897,9.1811235289929,86926.873046875,9142.46589306857
"5171",11626,"Aracaju",690,122.393337637186,190.293148483033,7.20004375964178,331342.365142394,30103.9805805967
"5178",6694,"Ilheus",669,33.683942258358,1861.38522275724,9.21697192260006,35337.103018465,3986.8395364604
"5204",7131,"Brasilia",671,8.04546922445297,5921.7066407291,7.80002794885722,14313.6037856955,1252.68283236127
"5213",9355,"Pinhais",680,39.5802645012736,65.970566868782,7.32268202218422,94603.3655626727,8452.38685362315
"5235",11274,"Jundiai",689,13.0750492215157,460.863307700492,8.07360511092357,20494.9639587519,1864.11977340846
"5250",8961,"Joao Pessoa",679,191.69290214777,214.523376641539,7.08306595295715,614108.447265933,53890.0728210234
"5386",7005,"Fortaleza",670,293.391389182943,309.263740915048,6.658548692089,2161320.77949712,193123.911481426
"5474",9902,"Barra Mansa",683,33.4293179796077,581.676852185046,7.93209971004756,41768.4645109166,4332.19208862013
"5478",6969,"Barbalha",670,3.43200117349625,445.881297369488,9.28300763469582,5306.9983308597,563.35755592438
"5509",11198,"Hortolandia",689,17.2935124486685,66.2263609468937,7.25853293382482,42831.9894852316,3481.31783737008
