"","GAUL_CODE","NAME","PARENT_ID","Area_covered_KM2","Area_total_KM2","Cost_target","Population_covered","Burden_covered"
"300",70251,"Thiruvallur",1508,342.700570682064,3263.61329701899,6.89281980618853,1923694.54292185,174745.690434923
"302",17594,"Aurangabad",70073,13.8177971704863,3545.45861765037,8.58470788939132,28661.98423833,2901.45380198409
"303",70255,"Villupuram",1508,82.431030832231,7324.81135205162,8.97796856039472,160083.549357376,16507.812869463
"304",17847,"Jaipur",1506,475,12369.8377438712,7.44165679380551,2436771.31640625,225760.99216855
"305",17552,"Guntur",1485,247.891823621467,11674.1409731854,7.14563096432986,844715.003004845,77271.479582669
"306",70242,"Chennai",1508,179.543603211641,196.604613296222,6.89281980618853,3579090.24651432,317635.860994215
"309",70270,"Kaushambi",70081,215.157426193764,2285.18147995614,7.18452490151825,988582.57280808,89650.9390108673
"310",17936,"Saharanpur",70081,175,4206.85453695422,7.83275768968877,474965.546875,45007.5370215654
"311",17613,"Muzaffarpur",70073,225,3480.52182808169,7.83275777996254,665659.1484375,63929.4649073922
"317",17716,"Bhopal",70079,475,2910.97272485131,7.42437086608123,1323064.9140625,122507.064025211
"323",17820,"Sundargarh",1504,50,10311.7754319595,9.50951988306473,76535.65234375,7908.91043504723
"329",17841,"Bundi",1506,1.69165190309286,6053.95013927046,9.86820903693661,2450.453994332,258.091209575247
"330",17901,"Bulandshahr",70081,100,3986.10276210785,9.4446966856481,153927.197265625,16238.9952545682
"331",17691,"Mandya",1494,25,4958.39421602577,8.58254709421805,65800.9296875,6002.08744558533
"332",70162,"Davanagere",1494,75,6700.21445584498,8.03803129733834,207974.66796875,18292.5298901715
"334",17931,"Pilibhit",70081,25,3999.15953626292,9.31288907992319,37426.3046875,3713.81695703919
"337",17852,"Jodhpur",1506,125,25033.6507142438,8.46370451357023,248347.5625,23452.5607119932
"338",17892,"Azamgarh",70081,71.2587475776672,4252.78705705787,9.44469620117256,108872.329728391,11325.7320394035
"339",17923,"Lucknow",70081,691.400992730632,2790.61545024942,7.44165716851155,2134716.07288445,190530.027550581
"352",17622,"Ranchi",70078,225,8171.98722155636,8.02074493370554,585218.375,52257.3426258481
"356",17601,"Gaya",70073,175,5360.20667902048,7.57562466970725,604422.8359375,53382.0107210911
"360",70116,"Raipur",70075,297.7713778615,13092.434886853,7.59939333383798,770028.362179151,66486.4278555542
"364",17770,"Latur",1498,75,7482.39443088023,8.58470752397126,151960.28125,14385.184552139
"365",17559,"Medak",1485,1.21320774778724,10065.9620832274,8.76405251502429,2154.66378436371,200.830962346628
"366",70097,"Bhojpur",70073,50,2578.41549766017,9.24374382613968,89943.9140625,9670.04857388192
"368",70291,"East Midnapore",1511,122.87115380168,4214.13762006341,8.26707352712827,384177.946992887,37248.9286101797
"372",17699,"Ernakulam",1495,424.723634123802,2245.39084514836,7.34442254762077,1282166.07015214,113321.669615536
"385",17615,"Nalanda",70073,25,2533.35033308431,9.15083087842769,58707.75,5721.17644954081
"386",17949,"Haora",1511,405.512110481504,1529.82763358416,7.42437063983886,2385029.32584877,218539.899439761
"387",17734,"Morena",70079,100,5457.11548493855,9.44469648281033,149560.16796875,15412.6845258646
"389",70155,"Saraikela Kharsawan",70078,35.6001836247742,2824.63362893795,7.8327577662243,58054.2759113649,5938.93026079739
"390",70277,"Shravasti",70081,25,3507.49463602301,9.94383642750951,35664.5859375,3785.92839784948
"394",17620,"Purba Champaran",70073,0.00766779558034614,4389.46387168235,10.9226671079465,10.5787891078173,1.23660487270177
"396",17877,"Dindigul",1508,25,6050.49332806011,9.82715340467965,40374.90625,4234.2503452746
"397",17946,"Barddhaman",1511,174.747877044138,7527.7016144697,8.58470745908076,283095.025041376,28507.7478031331
"399",70133,"Jhajjar",1492,11.0587294497236,2357.50390158796,8.33621860553818,26752.9567035185,2509.56483859591
"405",70248,"Namakkal",1508,31.1597876250744,3407.38853121657,8.42264969949628,47676.304657892,4776.75263478805
"409",17706,"Pattanamtitta",1495,24.4493413716555,2622.91217362799,8.97796889491225,52994.3564324514,5122.33510884227
"411",17569,"West Godavari",1485,127.566777449101,7959.99646339167,8.46154353692289,226622.587913398,21687.89169046
"417",70284,"Haridwar",70082,25,2695.70949668414,9.82715388829438,32023.6171875,3358.42312933232
"418",17890,"Allahabad",70081,209.842573385686,5583.8685825307,7.59939385939979,533009.409350523,52168.9442190188
"423",17558,"Mahbubnagar",1485,0.786845572292805,18816.3184563091,8.46154346622465,1662.84259209569,149.469650329576
"433",17557,"Kurnool",1485,74.2131546139717,18121.3218514536,8.46154346622465,146962.317957788,13934.7075137006
"443",17925,"Mathura",70081,11.6736760362983,3731.86502101962,8.05747860233772,29924.4633347492,2626.90189398135
"446",70265,"Gautam Buddha Nagar",70081,224.148711166345,1544.28934806783,7.42437119961409,1210521.88104883,120233.116016745
"455",17640,"Gandhinagar",1491,7.81108732335269,1839.48723820504,7.6987891631808,74017.7662036068,6745.75845527673
"456",70178,"Ahmednagar",1498,25,16770.1198711729,10.1275017249567,34601.45703125,3742.80975535973
"458",17868,"Dharmapuri",1508,71.3151305913925,9700.48798898642,8.13310551799241,166067.993575848,14680.1611041482
"459",17623,"Rohtas",70073,86.182202398777,4185.10125483713,7.83275759863514,247354.217832693,23290.936840918
"465",70131,"Faridabad",1492,291.352081220248,2403.65878917219,7.57562512095932,1039181.22186275,98551.2680833153
"476",17663,"Rohtak",1492,100,1886.90207320793,8.46154364364758,202695.15234375,20038.5978176952
"483",17753,"Tikamgarh",70079,6.03958731517196,5481.81790403451,9.44469696548224,8479.14230471592,886.768267106613
"484",17943,"Varanasi",70081,534.308173367754,1683.69799486391,7.42437059732611,1788466.77402456,160094.485715071
"488",17834,"Ajmer",1506,100,9452.57409689143,9.82715347588274,165483.3828125,17513.0681698205
"489",70196,"West Imphal",1500,94.026642292738,527.215172664728,7.23854424167613,270982.461478597,23140.2376598897
"490",17917,"Jalaun",70081,50,4982.49881153429,9.50952045916825,71221.984375,7334.69314554744
"494",17556,"Krishna",1485,248.582100123167,8826.38376760715,7.55833874612017,1174327.62994519,111120.211839436
"495",70274,"Mau",70081,53.7412531673908,2255.06908366951,9.44469620117256,81748.7105029465,8403.24668728007
"498",17703,"Kozhikode",1495,143.176129460335,2277.82427231341,8.58470734254287,396402.232884055,38950.8178598479
"500",70103,"Sheohar",70073,24.9923318624496,629.370813345031,10.9226671079465,34480.3933953471,4030.57685060115
"502",17607,"Jehanabad",70073,25,1739.01704546024,9.94383621721857,58618.84375,6222.60807308546
"505",17941,"Unnao",70081,27.2523591294885,5042.70927462421,8.26707389092004,63564.4662499646,5715.49004833316
"506",70117,"Raj Nandgaon",70075,3.67865785956383,8480.47212173883,9.35394445374701,6296.52012024482,627.641160073935
"512",17608,"Katihar",70073,50,3328.12761453224,8.25627001058035,118569.46484375,10772.9592364726
"515",70267,"Jyotiba Phule Nagar",70081,50.9551275521517,2816.03660804057,8.46154363535439,104661.707726366,9894.81149196224
"518",17867,"Coimbatore",1508,249.998538196087,7408.82922316305,8.30164590584764,470197.880091434,44311.7713561139
"526",17687,"Gulbarga",1494,125,16664.9162545955,8.46154368628437,299935.37890625,29213.2691954532
"531",17680,"Bellary",1494,25,8570.89801402381,8.84616163956963,61246.04296875,5763.77777465208
"534",70260,"Baghpat",70081,9.35769104689825,1493.70028362337,8.21089344159853,25229.7866294728,2261.61827100168
"535",17927,"Mirzapur",70081,75.8910198579542,4887.62315032072,8.0207444592117,138126.063713146,14262.9071096762
"546",17883,"Tiruchchirappalli",1508,338.593922555447,4506.66547474239,7.42437087170852,987354.615278584,87393.5859638901
"547",17674,"Shimla",1493,25,5876.91028657937,7.79602429572575,63658.0078125,5257.20129594368
"548",17578,"Darrang",1487,8.57757851481438,3750.54930279002,8.01858468200244,22153.7864775227,1883.67669210886
"550",70295,"Uttar Dinajpur",1511,25,3650.49382352117,9.12274073500088,41435.46484375,4025.18884899644
"552",17564,"Rangareddi",1485,591.933523118496,7761.92060227531,7.44165712547291,2533192.95204036,229579.935167615
"557",17567,"Vizianagaram",1485,25,5926.43908617956,9.94383603359661,43899.31640625,4660.0754639988
"558",70218,"Kendrapara",1504,25,2601.94010057166,10.922666870119,24309.546875,2841.65825987048
"561",17853,"Kota",1506,23.3083486557007,5960.63381631684,9.86820903693661,33763.4686901122,3556.09796953667
"562",17776,"Pune",1498,275,16156.8867977186,6.73724385378174,3328919.203125,304403.691309793
"563",17759,"Amravati",1498,50,12825.2739795329,8.46154329587809,121052.12109375,11788.6227885749
"566",17665,"Sonepat",1492,0.306587480008602,2481.42679473385,8.35998740555296,1586.7413949956,140.860786379088
"567",17956,"Nadia",1511,108.139709530224,4262.86955808537,8.59118997389087,180473.223205094,18801.6131041806
"572",70150,"Pakur",70078,0.0897016143426299,1957.33386481588,9.74720578235311,132.521352711192,13.7816940045429
"574",70186,"Parbhani",1498,50,6580.93449633207,9.86820806124039,69039.734375,7286.90785121985
"578",17908,"Farrukhabad",70081,25,2412.60224485304,9.86820853876921,36283.4765625,3821.51466186854
